id,title,price,promo_price,url
3806248,Гель для мытья посуды Freshbubble Мята и Лимон 1л,357,249,https://www.detmir.ru/product/index/id/3806248/
3806249,Гель для мытья посуды Freshbubble Цитрусовая свежесть 1 л,357,249,https://www.detmir.ru/product/index/id/3806249/
3806250,Гель для мытья посуды Freshbubble без аромата 1л,357,249,https://www.detmir.ru/product/index/id/3806250/
3806251,Гель для мытья посуды Freshbubble Хвойный лес 1 л,357,249,https://www.detmir.ru/product/index/id/3806251/
3806252,Гель для мытья посуды Freshbubble Прованские травы 1 л,357,249,https://www.detmir.ru/product/index/id/3806252/
3806595,Салфетка для уборки Master fresh супервпитывающие 3 шт вискоза,199,99,https://www.detmir.ru/product/index/id/3806595/
3806621,Губки для посуды Master fresh 2 шт,199,119,https://www.detmir.ru/product/index/id/3806621/
3806640,Таблетки Master fresh для посудомоечной машины 28 шт,482,409,https://www.detmir.ru/product/index/id/3806640/
3806642,Таблетки Master fresh для посудомоечной машины 60шт,1053,737,https://www.detmir.ru/product/index/id/3806642/
3806643,Таблетки Master fresh для посудомоечной машины есо 30 шт,653,522,https://www.detmir.ru/product/index/id/3806643/
3806645,Таблетки Master fresh для посудомоечной машины luxury 20 шт,365,292,https://www.detmir.ru/product/index/id/3806645/
3806662,Чистящее средство Master fresh антижир 500 мл,241,192,https://www.detmir.ru/product/index/id/3806662/
3806666,Чистящее средство Master fresh антижир 500 мл,199,159,https://www.detmir.ru/product/index/id/3806666/
3806677,Средство для мытья стекол Master fresh 500 мл лимон,199,139,https://www.detmir.ru/product/index/id/3806677/
3806679,Средство для мытья посуды Master fresh 500 мл,199,149,https://www.detmir.ru/product/index/id/3806679/
3829513,Средство для мытья посуды Vaily Sensitive для овощей и фруктов гипоаллергенное 500 мл Vaily,209,,https://www.detmir.ru/product/index/id/3829513/
3829514,Средство для мытья посуды Vaily Touch овощей и фруктов 500 мл Vaily,209,,https://www.detmir.ru/product/index/id/3829514/
3829516,Ополаскиватель Vaily для посудомоечной машины ЭКО 550 мл Vaily,199,,https://www.detmir.ru/product/index/id/3829516/
3839504,Соль Vaily для посудомоечной машины Эко 1 кг,205,,https://www.detmir.ru/product/index/id/3839504/
3839535,Таблетки Vaily для посудомоечной машины Эко 30 шт,575,460,https://www.detmir.ru/product/index/id/3839535/
3848775,Гель для мытья посуды UNICARE концентрированный «Сочный лимон» ПЭТ 5л,720,360,https://www.detmir.ru/product/index/id/3848775/
3848778,Гель для мытья посуды UNICARE концентрированный «Сочный лимон» ПВХ 5л,830,415,https://www.detmir.ru/product/index/id/3848778/
3848854,Гель для мытья посуды UNICARE концентрированный «Зеленый чай» ПЭТ 5л,720,360,https://www.detmir.ru/product/index/id/3848854/
3848855,Моющее средство MANUFACTOR универсальное нейтральное концентрат ПЭТ 5 л,491,245,https://www.detmir.ru/product/index/id/3848855/
3848857,Моющее средство MANUFACTOR универсальное нейтральное концентрат ПВХ 5 л,640,320,https://www.detmir.ru/product/index/id/3848857/
3848860,Средство для мытья посуды UNICARE Алоэ Вера ПЭТ 5л,720,360,https://www.detmir.ru/product/index/id/3848860/
3848862,Средство для мытья посуды UNICARE Алоэ Вера ПВХ 5л,849,424,https://www.detmir.ru/product/index/id/3848862/
3848867,Гель для мытья посуды UNICARE концентрированный «Сочный лимон» ПЭТ пуш-пул 1л,301,150,https://www.detmir.ru/product/index/id/3848867/
3848868,Ёршик YORK для мытья бутылок бамбук YORK,550,275,https://www.detmir.ru/product/index/id/3848868/
3855929,Средство для мытья посуды Jundo Velvet vetiver с гиалуроновой кислотой 1 л,770,454,https://www.detmir.ru/product/index/id/3855929/
3855966,Гель для мытья посуды UNICARE концентрированный Зеленый чай 5л,849,424,https://www.detmir.ru/product/index/id/3855966/
3865142,Гель для мытья посуды Molecola Итальянское киви экологичное 500 мл,293,172,https://www.detmir.ru/product/index/id/3865142/
3865144,Гель для мытья посуды Molecola Ruby Orange экологичное 500 мл,294,173,https://www.detmir.ru/product/index/id/3865144/
3865145,Гель для мытья посуды Molecola Филиппинское манго экологичное 500 мл,294,173,https://www.detmir.ru/product/index/id/3865145/
3865146,Гель для мытья посуды Molecola Мексиканская папайя экологичное 500 мл,294,173,https://www.detmir.ru/product/index/id/3865146/
3866529,Соль Master fresh для посудомоечной машины 1 кг,199,139,https://www.detmir.ru/product/index/id/3866529/
3871898,Средство для мытья посуды GraSS Dishwasher в посудомоечных машин 24.5 кг,6643,3919,https://www.detmir.ru/product/index/id/3871898/
3871911,Средство для мытья посуды GraSS Velly Premium Лайм и Мята 5 кг,1150,678,https://www.detmir.ru/product/index/id/3871911/
3871916,Средство для мытья посуды GraSS Velly Бальзам 5 кг,1150,690,https://www.detmir.ru/product/index/id/3871916/
3871918,Средство для мытья посуды GraSS Dishwasher в посудомоечных машинах 6.4 кг,1925,1135,https://www.detmir.ru/product/index/id/3871918/
3874432,Таблетки GraSS Colorit Plus для посудомоечных машин 100 шт,2111,1203,https://www.detmir.ru/product/index/id/3874432/
3883121,Порошок ARVITEX для посудомоечной машины 7-в-1 1 кг,205,102,https://www.detmir.ru/product/index/id/3883121/
3885703,Коврик для сушки посуды Brabantia Sink Side силиконовый Brabantia,6879,,https://www.detmir.ru/product/index/id/3885703/
3886108,Ополаскиватель Clean Home для посудомоечных машин 1л,388,228,https://www.detmir.ru/product/index/id/3886108/
3894816,Гель для мытья посуды UNICUM Апельсин-бергамот 550 мл UNICUM,199,,https://www.detmir.ru/product/index/id/3894816/
3894817,Гель для мытья посуды UNICUM Зелёный чай 550 мл UNICUM,199,,https://www.detmir.ru/product/index/id/3894817/
3894818,Гель для мытья посуды UNICUM Чёрный уголь 550 мл UNICUM,199,,https://www.detmir.ru/product/index/id/3894818/
3901657,Средство для мытья посуды Synergetic Арбуз 1 л,199,,https://www.detmir.ru/product/index/id/3901657/
3901658,Средство для мытья посуды Synergetic Optima 5 л,249,,https://www.detmir.ru/product/index/id/3901658/
3903767,Средство для мытья посуды EasyWork цитрус специальный состав 5л EasyWork,299,,https://www.detmir.ru/product/index/id/3903767/
3937831,Ершик для мытья бутылочек KUNDER силиконовый с длинной ручкой,369,,https://www.detmir.ru/product/index/id/3937831/
3937832,Щетка для мытья сосок KUNDER силиконовая,229,,https://www.detmir.ru/product/index/id/3937832/
3950435,Набор ершиков KUNDER для мытья бутылочек силиконовые оранжевые,699,594,https://www.detmir.ru/product/index/id/3950435/
3965679,Ершик для мытья бутылок и сосок Canpol Babies Голубой 56/122_blu,765,9,https://www.detmir.ru/product/index/id/3965679/
3965680,Ершик для мытья бутылок и сосок Canpol Babies Зелёный 56/122_gre,765,9,https://www.detmir.ru/product/index/id/3965680/
3965681,Ершик для мытья бутылок и сосок Canpol Babies Розовый 56/122_pin,765,9,https://www.detmir.ru/product/index/id/3965681/
3989162,Гель для мытья посуды Prosept Cooky Fruit E с ароматом фруктов эконом-класса 5 л,755,445,https://www.detmir.ru/product/index/id/3989162/
3989295,Средство для мытья посуды DR.TUTTELLE детское 250 мл DR.TUTTELLE,199,,https://www.detmir.ru/product/index/id/3989295/
3989348,Гель для мытья посуды Synergetic алоэ 2.75 л,726,428,https://www.detmir.ru/product/index/id/3989348/
3997452,Ополаскиватель GraSS Conditioner Dish для посудомоечных машин 20 кг,6843,4037,https://www.detmir.ru/product/index/id/3997452/
4003314,Средство для мытья посуды Лайма 5л концентрат Алоэ Вера,1044,730,https://www.detmir.ru/product/index/id/4003314/
4003325,Средство для мытья посуды Лайма 5л концентрат Лимон,906,634,https://www.detmir.ru/product/index/id/4003325/
4033845,Гель для мытья посуды Prosept Cooky Apple E с ароматом яблока эконом-класса 5 л,755,445,https://www.detmir.ru/product/index/id/4033845/
4056051,Средство для мытья посуды QUALITA Avokado and vanilla 500мл,199,125,https://www.detmir.ru/product/index/id/4056051/
4056052,Средство для мытья посуды QUALITA Fragolino со стикером 450мл,199,137,https://www.detmir.ru/product/index/id/4056052/
4056053,Средство для мытья посуды QUALITA Granato 450мл,199,137,https://www.detmir.ru/product/index/id/4056053/
4056054,Средство для мытья посуды QUALITA Limonchello со стикером 450мл,199,151,https://www.detmir.ru/product/index/id/4056054/
4056055,Средство для мытья посуды QUALITA Mandarinello со стикером 450мл,199,151,https://www.detmir.ru/product/index/id/4056055/
4056056,Средство для мытья посуды QUALITA Oliva and lime 450мл,199,137,https://www.detmir.ru/product/index/id/4056056/
4056057,Гель для мытья посуды QUALITA Без запаха 500мл,199,113,https://www.detmir.ru/product/index/id/4056057/
4056059,Средство для мытья посуды Солнце и луна ECO эфирное масло грейпфрута 0+ флакон/флиптоп 500мл,302,166,https://www.detmir.ru/product/index/id/4056059/
4070386,Активный порошок Paclan Brileo для посудомоечных машин 1 кг,813,731,https://www.detmir.ru/product/index/id/4070386/
4070387,Активный порошок Paclan Brileo для посудомоечных машин 2.5 кг,1698,1528,https://www.detmir.ru/product/index/id/4070387/
4070595,Ополаскиватель Paclan Brileo для посудомоечных машин 500 мл,381,342,https://www.detmir.ru/product/index/id/4070595/
4074134,Средство для мытья посуды Весна Капля Vox Хлопок и ромашка Нежность рук 500г,259,113,https://www.detmir.ru/product/index/id/4074134/
4074135,Средство для мытья посуды Весна Капля Vox Хлопок и ромашка 1000г,259,145,https://www.detmir.ru/product/index/id/4074135/
4074136,Средство для мытья посуды Весна Капля Vox Свежесть 500 гр,259,113,https://www.detmir.ru/product/index/id/4074136/
4074137,Средство для мытья посуды Весна Капля Vox Морские минералы 450г,259,106,https://www.detmir.ru/product/index/id/4074137/
4074210,Таблетки Paclan Brileo для посудомоечных машин Classic 110шт,2276,2048,https://www.detmir.ru/product/index/id/4074210/
4074211,Таблетки Paclan Brileo для посудомоечных машин Classic 80шт,1814,1632,https://www.detmir.ru/product/index/id/4074211/
4074212,Таблетки Paclan Brileo для посудомоечных машин Classic 14шт,372,334,https://www.detmir.ru/product/index/id/4074212/
4074213,Таблетки Paclan Brileo для посудомоечных машин All in one Silver 56 шт,1946,1751,https://www.detmir.ru/product/index/id/4074213/
4074214,Таблетки Paclan Brileo для посудомоечных машин All in one Silver 28 шт,1082,973,https://www.detmir.ru/product/index/id/4074214/
4074221,Очиститель Paclan Brileo для посудомоечных машин 250 мл,450,405,https://www.detmir.ru/product/index/id/4074221/
4074228,Средство для мытья посуды Весна Капля Vox Дачный сезон 450г,259,106,https://www.detmir.ru/product/index/id/4074228/
4074230,Соль для посудомоечных машин Paclan Brileo Специальная 1 кг,423,380,https://www.detmir.ru/product/index/id/4074230/
4077142,Ополаскиватель Somat для посудомоечных машин 750мл,645,580,https://www.detmir.ru/product/index/id/4077142/
4077161,Средство Frau Schmidt для посудомоечных машин Все в 1 30 таблеток,896,806,https://www.detmir.ru/product/index/id/4077161/
4077181,Средство Frau Schmidt для посудомоечных машин Все в 1 60таблеток,1715,1543,https://www.detmir.ru/product/index/id/4077181/
4077200,Соль для посудомоечных машин Somat 1.5 кг,385,346,https://www.detmir.ru/product/index/id/4077200/
4083487,Гель для мытья посуды Help Алоэ-Вера 0.5 л,259,82,https://www.detmir.ru/product/index/id/4083487/
4083488,Средство для мытья посуды Help Минута Алоэ 0.5 л,199,81,https://www.detmir.ru/product/index/id/4083488/
4083489,Средство для мытья посуды Help Минута Антибактериальный 0.5 л,259,67,https://www.detmir.ru/product/index/id/4083489/
4083490,Средство для мытья посуды Help Минута Апельсин 0.5 л,259,67,https://www.detmir.ru/product/index/id/4083490/
4083491,Средство для мытья посуды Help Минута Лимон 0.5 л,259,67,https://www.detmir.ru/product/index/id/4083491/
4083492,Средство для мытья посуды Help Минута Лимон 5 л,369,332,https://www.detmir.ru/product/index/id/4083492/
4083493,Средство для мытья посуды Help Минута Ромашка 0.5 л,259,75,https://www.detmir.ru/product/index/id/4083493/
4097764,Чистящее средство Frau Schmidt Антинакипь для чайников и кофеварок 2 таблетки,259,160,https://www.detmir.ru/product/index/id/4097764/
4102870,Гель для мытья посуды Help Яблоко 0.5л,259,82,https://www.detmir.ru/product/index/id/4102870/
4108585,Средство для мытья посуды GREEN LOVE 500 мл,356,320,https://www.detmir.ru/product/index/id/4108585/
4116033,Гель для мытья посуды Sinteco Рябина 5л,1343,792,https://www.detmir.ru/product/index/id/4116033/
4116035,Гель для мытья посуды Sinteco Кипарис 5л,1343,792,https://www.detmir.ru/product/index/id/4116035/
4116046,Гель для мытья посуды Sinteco Береза 5л,1343,792,https://www.detmir.ru/product/index/id/4116046/
4116047,Гель для мытья посуды Sinteco Липа 5л,1343,792,https://www.detmir.ru/product/index/id/4116047/
4116048,Гель для мытья посуды Sinteco Рябина 450 мл,200,102,https://www.detmir.ru/product/index/id/4116048/
4116049,Гель для мытья посуды Sinteco Липа 450 мл,200,102,https://www.detmir.ru/product/index/id/4116049/
4116054,Гель для мытья посуды Sinteco Береза 450 мл,200,102,https://www.detmir.ru/product/index/id/4116054/
4116055,Гель для мытья посуды Sinteco Дуб 450 мл,200,102,https://www.detmir.ru/product/index/id/4116055/
4116056,Гель для мытья посуды Sinteco Кипарис 450 мл,200,102,https://www.detmir.ru/product/index/id/4116056/
4116057,Гель для мытья посуды Sinteco Дуб 5л,1343,792,https://www.detmir.ru/product/index/id/4116057/
4116058,Гель для мытья посуды Sinteco Пихта 450 мл,200,102,https://www.detmir.ru/product/index/id/4116058/
4116059,Гель для мытья посуды Sinteco Пихта 5л,1343,792,https://www.detmir.ru/product/index/id/4116059/
412371,Ершик Happy Baby для бутылочек,165,,https://www.detmir.ru/product/index/id/412371/
4139360,Соль для посудомоечных машин Mister Dez Eco-Cleaning Специальная 800 гр,199,129,https://www.detmir.ru/product/index/id/4139360/
4204731,Таблеткидля мытья посуды MEULE Актив в посудомоечной машине 35шт,1187,700,https://www.detmir.ru/product/index/id/4204731/
4204732,Таблетки для мытья посуды MEULE Актив в посудомоечной машине 100 шт,2985,1761,https://www.detmir.ru/product/index/id/4204732/
4204733,Таблетки для мытья посуды MEULE Phosphate Free в посудомоечной машине 35 шт,1627,959,https://www.detmir.ru/product/index/id/4204733/
4204734,Таблетки для мытья посуды MEULE Phosphate Free в посудомоечной машине 70 шт,2993,1765,https://www.detmir.ru/product/index/id/4204734/
4204735,Таблетки для мытья посуды MEULE Phosphate Free в посудомоечной машине 100 шт,4084,2409,https://www.detmir.ru/product/index/id/4204735/
4204736,Таблетки MEULE для посудомоечных машин 2 кг,740,436,https://www.detmir.ru/product/index/id/4204736/
4204737,Таблетки MEULE для посудомоечных машин 1 кг,444,261,https://www.detmir.ru/product/index/id/4204737/
4205027,Средство для мытья посуды MEULE Dishwashing Liquid Olives для овощей и фруктов Олива концентрированное 1л,1153,680,https://www.detmir.ru/product/index/id/4205027/
4205042,Таблетки для мытья посуды MEULE All in 1 в посудомоечной машине 70шт,2993,1765,https://www.detmir.ru/product/index/id/4205042/
4205043,Таблетки для мытья посуды MEULE All in 1 в посудомоечной машине 35шт,1627,959,https://www.detmir.ru/product/index/id/4205043/
4205044,Таблетки для мытья посуды MEULE All in 1 в посудомоечной машине 100 шт,4084,2409,https://www.detmir.ru/product/index/id/4205044/
4205045,Таблетки для мытья посуды MEULE Актив в посудомоечной машине 70шт,2185,1289,https://www.detmir.ru/product/index/id/4205045/
4205130,Бальзам MEULE для мытья посуды овощей и фруктов концентрированный 1л,1153,680,https://www.detmir.ru/product/index/id/4205130/
4233846,Средство для мытья посуды LION Chamgreen Японский абрикос 290 мл,337,202,https://www.detmir.ru/product/index/id/4233846/
4233847,Средство для мытья посуды LION chamgreen зеленый чай 3830 мл,2256,1263,https://www.detmir.ru/product/index/id/4233847/
4288087,Средство для мытья посуды LION chamgreen зеленый чай 290 мл,373,201,https://www.detmir.ru/product/index/id/4288087/
4289704,Гель для мытья посуды ECOZAVR с антибактериальным эффектом Алоэ 500 мл,275,233,https://www.detmir.ru/product/index/id/4289704/
4297811,Средство МЕЧТА BABY для мытья детской посуды и игрушек 500 мл,359,,https://www.detmir.ru/product/index/id/4297811/
4299667,Ершик Uviton для мытья бутылочек 0073 зеленый,199,,https://www.detmir.ru/product/index/id/4299667/
4299668,Ершик Uviton для мытья бутылочек 0073 розовый,300,,https://www.detmir.ru/product/index/id/4299668/
4389479,Таблетки Nordland для всех типов посудомоечных машин 32 х 20г,1403,1262,https://www.detmir.ru/product/index/id/4389479/
4389481,Кристаллическая соль LUXUS Kristall-fix для посудомоечных машин 500 г,259,233,https://www.detmir.ru/product/index/id/4389481/
4455584,Соль для посудомоечных машин FIVE PLUS специальная кристаллическая 1500 г,439,,https://www.detmir.ru/product/index/id/4455584/
4455586,Средство GREEN LOVE для мытья детской посуды и принадлежностей 500 мл,325,,https://www.detmir.ru/product/index/id/4455586/
4455589,Средство для мытья посуды Effect Вита 202 5л,1069,,https://www.detmir.ru/product/index/id/4455589/
4465515,Средство для мытья посуды Jeden Tag Лимон концентрат 1000 мл,539,377,https://www.detmir.ru/product/index/id/4465515/
4472134,Комплект для туалета Beroma «Классик»,3174,888,https://www.detmir.ru/product/index/id/4472134/
4479628,Средство для мытья посуды Jeden Tag Бальзам концентрат 500 мл,399,279,https://www.detmir.ru/product/index/id/4479628/
4479642,Средство для мытья посуды Jeden Tag Оригинальное концентрат 1000 мл,539,377,https://www.detmir.ru/product/index/id/4479642/
4479876,Средство для мытья посуды Jeden Tag Бальзам концентрат 1000 мл,539,377,https://www.detmir.ru/product/index/id/4479876/
4640531,Пена для мытья детской посуды и игрушек WONDER Lab нейтральная 450мл,349,,https://www.detmir.ru/product/index/id/4640531/
4674193,Гель для мытья посуды Jundo и принадлежностей Velvet Vetiver ЭКО концентрированный с гиалуроновой кислотой 800 мл,400,,https://www.detmir.ru/product/index/id/4674193/
4692759,Средство для мытья посуды LION овощей и фруктов Charmgreen Pure Fermentation 480ml Горные травы,489,342,https://www.detmir.ru/product/index/id/4692759/
4692769,Средство для мытья посуды CJ LION Charmgreen овощей и фруктов зеленый чай 1.2кг,1104,772,https://www.detmir.ru/product/index/id/4692769/
4693027,Средство для мытья посуды CJ LION Charmgreen Pure Fermentation овощей и фруктов 5 злаков 300 мл,356,249,https://www.detmir.ru/product/index/id/4693027/
4695410,Средство для мытья посуды CJ LION CHARMGREEN Pure Fermentation овощей и фруктов Горные травы 300 мл.,356,249,https://www.detmir.ru/product/index/id/4695410/
4695411,Средство для мытья посуды LION Charmgreen Pure Fermentation 480ml 5 злаков,489,342,https://www.detmir.ru/product/index/id/4695411/
4717525,Средство моющее SaniBio универсальное 4в1 500мл,125,,https://www.detmir.ru/product/index/id/4717525/
4813487,Средство для мытья посуды Medlex и поверхностей Фудлекс Т Царевны 500 мл,299,,https://www.detmir.ru/product/index/id/4813487/
4813488,Средство для мытья посуды Medlex и поверхностей Фудлекс Т Три кота 500 мл,299,,https://www.detmir.ru/product/index/id/4813488/
4841127,Гель-бальзам для мытья посуды Vestar 1л,569,312,https://www.detmir.ru/product/index/id/4841127/
4841128,Средство для мытья дет посуды Vestar канистра 2л,1389,763,https://www.detmir.ru/product/index/id/4841128/
4847151,Средство для мытья детской посуды DR.TUTTELLE 250мл DT074,199,,https://www.detmir.ru/product/index/id/4847151/
4847157,Таблетки для посудомоечных машин DR.TUTTELLE 50шт DT090,815,,https://www.detmir.ru/product/index/id/4847157/
4894645,Набор ёршиков для бутылок Happy Baby Lilac 2шт 11001,329,,https://www.detmir.ru/product/index/id/4894645/
4948050,Средство для мытья детской посуды Pure Water 450мл PW165523,199,,https://www.detmir.ru/product/index/id/4948050/
